date,open,high,low,close,volume
2025-02-18,733.06,734.05,703.62,713.51,21938700
2025-02-19,701.29,704.17,692.61,700.96,17535500
2025-02-20,694.49,702.81,690.87,692.06,12587400
2025-02-21,693.8,701.06,679.63,680.82,15660400
2025-02-24,683.54,684.52,659.8,665.46,15677000
2025-02-25,663.31,665.33,639.29,654.87,20579700
2025-02-26,657.01,680.28,655.37,671.01,14488700
2025-02-27,679.72,685.9,654.94,655.61,12500000
2025-02-28,655.41,666.95,640.03,665.53,17534200
2025-03-03,670.99,678.53,648.24,652.43,10843800
2025-03-04,642.93,647.15,621.16,637.44,21495200
2025-03-05,638.44,656.86,635.11,653.85,13770000
2025-03-06,645.41,647.96,621.62,625.42,13446500
2025-03-07,622.87,632.25,598.21,623.16,21375700
2025-03-10,605.64,607.67,584.52,595.6,21999900
2025-03-11,592.67,612.47,590.96,603.29,17401500
2025-03-12,627.38,630.8,606.91,617.08,15747000
2025-03-13,617.77,618.02,584.17,588.28,16480300
2025-03-14,600.93,606.97,592.93,605.71,12364500
2025-03-17,605.57,611.19,596.14,603.02,15473900
2025-03-18,598.18,598.38,572.87,580.55,20297700
2025-03-19,582.46,590.48,572.98,582.24,20537500
2025-03-20,580.95,608.3,577.71,584.18,24336500
2025-03-21,581.61,595.68,579.14,594.4,25015900
2025-03-24,613.06,620.6,610.3,616.93,15741300
2025-03-25,624.81,631.91,619.25,624.36,15312500
2025-03-26,622.95,624.8,604.72,609.08,12609800
2025-03-27,600.13,612.34,598.23,600.71,10436500
2025-03-28,598.44,599.88,572.14,574.95,17602800
2025-03-31,561.75,576.9,551.58,574.57,21124700
2025-04-01,569.06,588.08,568.23,584.18,12836600
2025-04-02,573.12,590.82,571.58,582.11,13470800
2025-04-03,544.52,550.84,528.65,529.97,34777500
2025-04-04,505.04,516.39,492.66,503.16,38589800
2025-04-07,483.59,537.69,480.4,514.64,36606100
2025-04-08,541.56,545.73,501.3,508.86,28034200
2025-04-09,507.69,586.06,500.55,583.95,39216600
2025-04-10,573.7,579.49,533.64,544.59,28173500
2025-04-11,533.84,545.7,526.95,541.88,17642300
2025-04-14,554.44,556.04,526.64,529.83,14130900
2025-04-15,530.46,536.27,515.89,519.9,15558700
2025-04-16,506.93,511.77,494.09,500.75,18735100
2025-04-17,503.68,505.72,496.46,499.92,14593500
2025-04-21,489.8,491.97,478.31,483.15,16166000
2025-04-22,490.34,505.3,484.85,498.72,17399400
2025-04-23,526.89,533.68,514.91,518.65,18173900
2025-04-24,517.12,532.24,515.89,531.49,13910000
2025-04-25,545.1,548.15,534.58,545.57,17098900
2025-04-28,553.91,556.75,538.91,548.03,15179000
2025-04-29,544.3,554.84,542.43,552.72,11835000
2025-04-30,536.73,547.39,527.85,547.29,29244000
2025-05-01,590.24,591.11,568.73,570.43,31159000
2025-05-02,581.65,602.46,576.53,595.16,24739300
2025-05-05,589.38,601.33,586.22,597.41,13887700
2025-05-06,590.69,594.18,584.76,585.48,10600700
2025-05-07,588.52,601.2,584.85,594.95,13139100
2025-05-08,604.4,609.4,594.76,596.15,14622800
2025-05-09,601.84,605.08,589.87,590.65,10427300
2025-05-12,628.96,638.4,619.1,637.44,21965100
2025-05-13,643.53,658.86,640.83,653.99,18570800
2025-05-14,659.15,660.61,652.28,657.31,12348200
2025-05-15,652.25,655.27,636.59,641.88,14341800
2025-05-16,635.98,638.45,624.2,638.35,18519000
2025-05-19,626.3,641.0,625.85,638.44,9592400
2025-05-20,634.03,637.36,630.29,635.12,6743500
2025-05-21,629.83,644.6,628.21,633.52,11464600
2025-05-22,632.08,641.25,628.75,634.59,8228400
2025-05-23,622.06,630.48,620.71,625.11,8454100
2025-05-27,633.43,641.08,630.78,640.32,9508400
2025-05-28,640.6,648.86,640.55,641.58,9042900
2025-05-29,649.62,651.29,637.51,643.04,8858800
2025-05-30,640.5,647.39,630.81,645.48,16241000
2025-06-02,642.39,671.17,642.26,668.81,15766300
2025-06-03,669.36,673.48,662.96,664.78,11585000
2025-06-04,667.24,686.86,666.49,685.81,14031900
2025-06-05,689.51,692.22,680.13,682.49,13083100
2025-06-06,694.0,700.62,689.72,695.54,11728000
2025-06-09,696.29,703.0,691.78,691.9,12773200
2025-06-10,699.17,701.04,689.41,700.22,10850100
2025-06-11,701.52,706.67,689.84,691.98,9582500
2025-06-12,691.14,693.22,684.86,691.2,7322700
2025-06-13,685.81,692.41,678.89,680.75,9274400
2025-06-16,697.69,705.49,691.89,700.47,13720300
2025-06-17,700.36,704.32,694.43,695.6,10066100
2025-06-18,696.54,699.95,693.27,694.14,10068300
2025-06-20,699.11,700.18,677.08,680.75,22538600
2025-06-23,682.09,697.41,677.16,696.89,11080100
2025-06-24,703.24,711.52,700.46,710.53,13823200
2025-06-25,711.65,714.9,703.73,707.02,9320400
2025-06-26,712.69,726.51,709.38,724.39,13964800
2025-06-27,724.82,733.71,724.16,731.91,18775700
2025-06-30,742.81,746.15,732.53,736.36,15402100
2025-07-01,735.15,736.02,713.69,717.53,13431200
2025-07-02,713.65,718.61,711.13,711.9,9336700
2025-07-03,724.91,727.32,712.75,717.33,8601700
2025-07-07,715.92,725.3,711.84,716.67,9457100
2025-07-08,719.88,721.22,713.14,718.98,7770700
2025-07-09,721.03,735.8,721.03,731.06,11418000
2025-07-10,729.84,734.08,717.91,725.54,9913600
2025-07-11,720.81,723.46,708.04,715.83,10873900
2025-07-14,715.92,726.29,714.87,719.23,8939400
2025-07-15,722.2,722.77,708.16,708.73,11529500
2025-07-16,711.7,712.3,697.63,701.26,13067600
2025-07-17,702.74,704.25,695.48,699.77,11803300
2025-07-18,700.54,703.06,690.03,702.63,12779800
2025-07-21,705.14,715.32,704.11,711.3,9404400
2025-07-22,714.51,714.92,699.77,703.16,8921100
2025-07-23,704.72,712.96,703.28,711.91,8771600
2025-07-24,715.37,721.92,712.33,713.13,10920800
2025-07-25,715.24,718.96,710.23,711.01,8271700
2025-07-28,713.52,723.04,711.01,715.95,8715700
2025-07-29,718.31,722.77,698.27,698.36,13267000
2025-07-30,706.43,706.84,689.58,693.58,27077300
2025-07-31,773.38,782.91,763.72,771.63,38831100
2025-08-01,758.95,764.21,743.56,748.25,19028700
2025-08-04,758.22,775.03,756.63,774.55,15801700
2025-08-05,774.63,781.3,761.21,761.67,11640300
2025-08-06,768.2,771.83,758.68,770.18,9733900
2025-08-07,771.68,773.18,757.77,760.04,9019700
2025-08-08,760.96,768.1,756.8,767.5,7320800
2025-08-11,768.28,771.65,762.88,764.08,7612000
2025-08-12,771.19,791.81,770.62,788.15,14563100
2025-08-13,789.3,793.6,776.41,778.25,8811800
2025-08-14,776.06,785.96,770.7,780.3,8116200
2025-08-15,782.31,794.38,778.99,783.39,13375400
2025-08-18,773.27,773.99,754.79,765.57,16513700
2025-08-19,765.32,765.37,747.6,749.72,12286700
2025-08-20,745.82,748.44,729.29,745.97,11898200
2025-08-21,742.97,743.75,731.39,737.37,8876300
2025-08-22,737.5,755.13,732.67,753.02,10612700
2025-08-25,753.05,757.1,748.37,751.53,6861200
2025-08-26,749.04,753.1,746.19,752.33,7601800
2025-08-27,750.54,752.38,741.1,745.63,8315400
2025-08-28,742.26,751.29,739.06,749.35,7468000
2025-08-29,743.53,745.39,733.63,736.97,9070500
2025-09-02,724.34,734.28,720.04,733.39,9350900
2025-09-03,734.28,738.52,732.27,735.32,7699300
2025-09-04,746.82,759.38,744.07,746.9,11439100
2025-09-05,750.86,756.17,743.28,750.69,9663400
2025-09-08,754.23,764.71,750.26,750.54,13087800
2025-09-09,755.72,764.5,751.66,763.91,10999000
2025-09-10,763.34,763.91,749.24,750.22,12478300
2025-09-11,752.88,755.33,746.62,749.14,7923300
2025-09-12,746.98,755.8,742.02,753.82,8248600
2025-09-15,755.7,772.26,750.23,762.91,10533800
2025-09-16,765.2,779.53,763.31,777.17,11782500
2025-09-17,778.16,781.45,764.51,773.9,9400900
2025-09-18,778.92,786.93,771.55,778.42,10955000
2025-09-19,784.58,788.95,767.39,776.56,23696800
2025-09-22,780.54,784.42,763.19,763.88,11706900
2025-09-23,767.97,769.31,749.82,754.14,10872600
2025-09-24,756.24,759.84,751.27,759.39,8828200
2025-09-25,752.19,755.51,743.31,747.66,10591100
2025-09-26,748.75,750.67,736.12,742.51,9696300
2025-09-29,747.47,749.53,737.92,742.16,9246800
2025-09-30,741.01,741.73,725.09,733.15,16226800
2025-10-01,720.29,720.64,709.01,716.14,20419600
2025-10-02,721.37,726.55,716.94,725.84,11415300
2025-10-03,728.41,729.78,708.99,709.37,16154300
2025-10-06,704.01,715.68,689.36,714.47,21654700
2025-10-07,716.52,717.3,704.57,711.89,12062900
2025-10-08,712.26,718.45,706.63,716.64,10790600
2025-10-09,717.08,732.29,711.25,732.29,12717200
2025-10-10,729.7,734.04,703.33,704.12,16980100
2025-10-13,711.82,718.74,706.46,714.51,9251800
2025-10-14,706.6,714.36,698.16,707.47,8829800
2025-10-15,715.86,722.69,708.33,716.35,10246800
2025-10-16,716.35,724.28,702.7,710.88,9017000
2025-10-17,705.9,717.34,704.94,715.72,12232400
2025-10-20,719.99,732.54,718.98,730.95,8900200
2025-10-21,734.79,737.27,727.53,732.05,7647300
2025-10-22,732.6,739.36,722.82,732.19,8734500
2025-10-23,733.47,741.17,731.88,732.77,9856000
2025-10-24,735.56,739.97,729.93,737.13,9151300
2025-10-27,748.48,754.49,746.76,749.57,11321100
2025-10-28,751.37,757.13,744.28,750.19,12193800
2025-10-29,753.49,757.89,741.27,750.41,26818600
2025-10-30,668.03,679.82,649.08,665.36,88440100
2025-10-31,673.38,673.76,644.49,647.27,56953200
2025-11-03,654.9,658.23,635.12,636.65,33003600
2025-11-04,626.99,640.67,624.96,626.27,27356600
2025-11-05,631.25,641.16,625.49,634.89,20219900
2025-11-06,634.79,634.94,616.97,617.91,23628800
2025-11-07,615.46,621.09,600.2,620.67,29946800
2025-11-10,630.04,633.94,617.08,630.71,19245000
2025-11-11,626.95,628.51,618.36,626.03,13302200
2025-11-12,627.08,627.94,606.76,607.99,24493300
2025-11-13,612.05,616.62,601.99,608.87,20973800
2025-11-14,600.79,612.66,594.21,608.44,20724100
2025-11-17,608.02,610.67,594.41,601.0,16501300
2025-11-18,590.61,602.65,582.81,596.69,25500600
2025-11-19,592.73,594.34,580.28,589.33,24744700
2025-11-20,602.49,605.71,582.38,588.17,20603000
2025-11-21,587.52,597.12,580.89,593.26,21052600
2025-11-24,597.72,615.67,596.63,612.03,23554900
2025-11-25,622.96,635.99,617.27,635.16,25213000
2025-11-26,636.63,637.29,630.58,632.55,15209500
2025-11-28,635.02,646.97,634.44,646.87,11033200
2025-12-01,638.48,644.24,636.7,639.8,13029900
2025-12-02,641.27,646.79,637.0,646.02,11640900
2025-12-03,643.33,647.77,636.49,638.53,11134300
2025-12-04,674.87,674.97,658.95,660.43,29874600
2025-12-05,662.89,673.56,661.28,672.3,21207900
2025-12-08,668.22,675.58,663.96,665.69,13161000
2025-12-09,662.66,663.37,652.25,655.86,12997100
2025-12-10,648.86,653.42,642.33,649.04,16910900
2025-12-11,642.22,654.19,639.73,651.62,13056700
2025-12-12,648.72,709.81,637.54,643.15,14016900
2025-12-15,645.15,652.44,638.15,646.96,15549100
2025-12-16,642.95,661.97,642.65,656.59,14309100
2025-12-17,655.05,660.66,648.64,648.94,15598500
2025-12-18,656.47,669.99,655.9,663.88,20260300
2025-12-19,665.85,670.43,657.62,658.21,49977100
2025-12-22,661.08,673.0,656.09,660.93,15659400
2025-12-23,659.49,665.43,657.69,664.37,8486800
2025-12-24,661.96,667.61,661.63,666.98,5627500
2025-12-26,667.49,668.38,660.75,662.72,7133800
2025-12-29,657.45,659.69,653.83,658.13,8506500
2025-12-30,658.13,671.64,657.28,665.38,9187500
2025-12-31,664.18,664.43,658.88,659.53,7940400
2026-01-02,662.16,663.82,642.95,649.85,13726500
2026-01-05,650.45,663.97,647.2,658.23,12213700
2026-01-06,659.01,664.95,651.34,660.05,11074400
2026-01-07,655.08,658.59,644.26,648.14,12846300
2026-01-08,645.33,646.55,635.18,645.51,11921700
2026-01-09,644.89,654.39,642.3,652.5,11634900
2026-01-12,651.97,653.41,640.68,641.42,14797200
2026-01-13,641.72,641.72,623.57,630.55,18030400
2026-01-14,625.96,627.91,614.29,614.99,15527900
2026-01-15,617.95,623.64,613.7,620.27,13076100
2026-01-16,623.65,628.54,619.55,619.72,17012500
2026-01-20,607.36,610.88,599.49,603.6,15169600
2026-01-21,606.22,617.74,599.57,612.44,14494700
2026-01-22,628.81,660.0,626.01,647.08,21394700
2026-01-23,644.22,665.92,643.9,658.2,22797700
2026-01-26,664.56,674.7,660.72,671.78,16327400
2026-01-27,674.01,676.24,664.09,672.39,13297400
2026-01-28,673.92,677.1,665.53,668.16,25709600
2026-01-29,736.8,743.36,711.94,737.68,59852900
2026-01-30,726.88,731.54,712.98,715.89,23744600
2026-02-02,713.99,720.68,702.92,705.81,14365200
2026-02-03,706.76,716.39,685.82,691.11,13760700
2026-02-04,687.14,688.24,666.89,668.42,16882800
2026-02-05,663.01,680.92,652.94,669.64,17131800
2026-02-06,664.92,671.42,645.95,660.89,18159300
2026-02-09,662.61,682.73,658.22,676.64,14837500
2026-02-10,677.02,680.07,669.22,670.15,10455800
2026-02-11,673.42,678.69,656.54,668.12,14323800
2026-02-12,669.4,675.42,644.73,649.25,14960100
2026-02-13,644.55,650.87,634.03,639.22,12336400
2026-02-17,638.95,642.05,628.26,638.74,12674700
2026-02-18,633.26,644.45,627.61,642.67,14649200
2026-02-19,638.02,646.64,636.18,644.23,10035700
2026-02-20,639.14,662.78,638.23,655.1,14183500
2026-02-23,651.98,657.14,635.46,636.7,8605900
2026-02-24,632.54,640.56,628.44,638.75,10135600
2026-02-25,641.98,653.32,641.59,653.13,11330700
2026-02-26,649.99,660.43,646.95,656.45,10637700
2026-02-27,642.9,648.88,637.57,647.63,15703000
2026-03-02,636.61,659.38,633.96,653.0,9816100
2026-03-03,647.74,658.48,638.29,654.52,12263800
2026-03-04,657.4,672.19,657.11,667.16,10810100
2026-03-05,661.36,670.13,649.75,660.0,13341400
2026-03-06,647.35,648.91,635.57,644.31,13159400
2026-03-09,634.24,647.2,626.24,646.84,13489700
2026-03-10,653.0,659.74,648.44,653.51,9859300
2026-03-11,654.2,658.56,647.81,654.3,8977200
2026-03-12,648.2,652.94,636.36,637.63,11617500
2026-03-13,623.36,628.63,609.03,613.18,18957600
2026-03-16,632.0,634.75,623.1,627.45,15134900
2026-03-17,627.99,636.55,621.7,622.66,10348800
2026-03-18,616.34,622.65,614.61,615.68,11726300
2026-03-19,612.15,613.0,602.26,606.7,13247700
2026-03-20,603.53,603.96,587.25,593.66,21214900
2026-03-23,605.79,608.64,599.01,604.06,13638000
2026-03-24,599.1,601.0,591.0,592.92,10739700
2026-03-25,598.74,603.67,593.4,594.89,12585000
2026-03-26,582.49,583.0,543.35,547.54,35780100
2026-03-27,540.1,543.6,520.26,525.72,30133000
2026-03-30,536.38,539.55,528.54,536.38,22795200
2026-03-31,549.98,573.69,546.77,572.13,32898300
2026-04-01,580.13,592.55,573.82,579.23,23608100
2026-04-02,566.04,578.5,559.7,574.46,13518500
2026-04-06,577.69,582.79,572.0,573.02,9515700
2026-04-07,572.48,575.23,564.76,575.05,9580800
2026-04-08,606.0,629.95,591.83,612.42,32036600
2026-04-09,626.97,637.5,623.0,628.39,19012900
2026-04-10,634.47,638.58,624.33,629.86,13294800
2026-04-13,629.5,635.0,624.4,634.53,9538900
2026-04-14,643.22,666.26,639.37,662.49,17818000
2026-04-15,667.0,678.5,664.22,671.58,14952600
2026-04-16,675.99,677.51,667.75,676.87,8876437
2026-04-17,678.6,691.52,675.13,688.55,16246200
2026-04-20,681.36,683.38,668.0,670.91,12534000
2026-04-21,671.0,676.2,667.33,668.84,8660100
2026-04-22,674.34,678.38,669.75,674.72,9144787
2026-04-23,663.7,669.56,653.05,659.15,11667000
2026-04-24,660.32,680.67,653.84,675.03,13348300
2026-04-27,671.0,682.5,670.84,678.62,12805200
2026-04-28,674.24,678.18,665.63,671.34,10606800
2026-04-29,668.91,674.25,663.81,669.12,18947500
2026-04-30,619.32,620.85,600.0,611.91,52765000
2026-05-01,614.69,618.88,606.11,608.75,21357400
2026-05-04,607.94,614.0,602.75,610.41,16203900
2026-05-05,613.31,614.35,600.36,604.96,17171300
2026-05-06,601.05,619.95,598.1,612.88,19915500
2026-05-07,614.72,624.98,613.54,616.81,12307400
2026-05-08,615.2,616.77,606.06,609.63,13557000
2026-05-11,604.57,604.91,598.08,598.86,15940600
2026-05-12,594.82,603.75,592.6,603.0,11351600
2026-05-13,598.83,619.9,596.66,616.63,14634400
2026-05-14,616.0,623.73,615.0,618.43,10651200
2026-05-15,613.99,621.2,609.31,614.23,13272600
2026-05-18,609.11,615.59,603.69,611.21,13772400
2026-05-19,608.92,613.93,600.55,602.61,11749900
2026-05-20,600.76,608.0,597.81,605.06,11329700
2026-05-21,600.0,609.6,594.81,607.38,13476100
2026-05-22,607.88,614.81,606.95,610.26,11688600
2026-05-26,608.89,614.47,605.3,612.34,12234200
2026-05-27,609.4,638.5,609.0,635.26,23143600
2026-05-28,639.5,643.0,629.31,635.29,16772400
2026-05-29,633.5,634.5,623.35,632.51,19806500
2026-06-01,630.4,635.75,599.53,600.47,29138800
2026-06-02,603.24,608.88,596.68,597.63,18252000
2026-06-03,603.0,624.15,600.27,622.98,23020100
2026-06-04,623.67,642.4,622.43,627.57,21469200
2026-06-05,623.46,629.15,582.91,593.0,30000600
